City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1935,Baculin,PH,82.63,overcast clouds,7.4525,126.5842,
1951,Pangkalanbuun,ID,84.87,overcast clouds,-2.6833,111.6167,
1953,Brejo,BR,75.49,broken clouds,-3.6844,-42.7503,
1956,Kantunilkin,MX,78.64,clear sky,21.0917,-87.45,
1957,Pizarro,CO,76.05,moderate rain,4.9533,-77.366,
1958,Nisia Floresta,BR,77.81,broken clouds,-6.0911,-35.2086,
1960,Amambai,BR,76.21,scattered clouds,-23.1042,-55.2258,
1961,Panalingaan,PH,85.1,overcast clouds,8.7842,117.4231,
1971,San Andres,CO,82.42,few clouds,12.5847,-81.7006,
1978,Pedasi,PA,79.07,overcast clouds,7.5333,-80.0333,
1983,Kingston,JM,81.55,few clouds,17.997,-76.7936,
1988,Pagudpud,PH,77.45,overcast clouds,18.5616,120.7868,
1989,Lethem,GY,78.37,overcast clouds,3.3803,-59.7968,
1993,Los Algarrobos,PA,81.45,scattered clouds,8.5,-82.4333,
1996,Miramar,US,75.22,scattered clouds,25.9873,-80.2323,
2007,Nkhata Bay,MW,75.38,broken clouds,-11.6066,34.2907,
2008,Puerto Colombia,CO,80.69,scattered clouds,10.9878,-74.9547,
2014,Ichchapuram,IN,76.06,overcast clouds,19.1167,84.7,
2034,Barranco,PA,75.76,overcast clouds,9.5167,-82.7,
2038,Naranjal,EC,78.6,overcast clouds,-2.6667,-79.6167,
2058,Mackay,AU,88.68,scattered clouds,-21.15,149.2,
2061,Sargur,IN,75.78,few clouds,11.9833,76.4167,
2065,Puerto Gaitan,CO,78.55,broken clouds,4.3133,-72.0816,
2086,Yanam,IN,82.8,clear sky,16.7333,82.2167,
2096,Candelaria,PH,83.19,scattered clouds,13.9311,121.4233,
2097,Santiago Del Estero,AR,77.81,overcast clouds,-27.7951,-64.2615,
2099,Ponnani,IN,81.72,broken clouds,10.767,75.9252,
2104,Oranjestad,AW,80.69,overcast clouds,12.524,-70.027,
2106,Maasin,PH,82.74,broken clouds,10.1336,124.8447,
2108,Salina Cruz,MX,78.75,clear sky,16.1667,-95.2,
2109,Santa Cruz Del Sur,CU,76.14,overcast clouds,20.7147,-77.9956,
2115,Ifo,NG,80.22,broken clouds,6.8144,3.1958,
2144,Pattani,TH,80.31,overcast clouds,6.75,100.4167,
2148,Dom Pedro,BR,75.04,broken clouds,-4.4833,-44.45,
2151,San Lorenzo,PY,81.59,clear sky,-25.3333,-57.5333,
2154,Ranong,TH,82.33,broken clouds,9.9658,98.6348,
2158,Cravo Norte,CO,79.21,overcast clouds,6.3017,-70.2041,
2161,Mogadishu,SO,77.86,few clouds,2.0371,45.3438,
2164,Nambucca Heads,AU,75.2,overcast clouds,-30.65,153.0,
2165,Vieques,PR,80.64,scattered clouds,18.425,-65.8329,
2166,Rach Gia,VN,78.75,overcast clouds,10.0167,105.0833,
2167,Parit Buntar,MY,82.94,overcast clouds,5.1267,100.4932,
2169,Valle Hermoso,MX,77.0,overcast clouds,25.6667,-97.8333,
2170,Kismayo,SO,79.14,scattered clouds,-0.3582,42.5454,
2173,Nata,PA,75.63,overcast clouds,8.3333,-80.5167,
2184,Manavalakurichi,IN,84.29,overcast clouds,8.1333,77.3,
2196,Kota Belud,MY,85.86,broken clouds,6.351,116.4305,
2201,Santa Rita,BR,79.47,few clouds,-7.1139,-34.9781,
2205,Vangaindrano,MG,76.39,light rain,-23.35,47.6,
2211,Sainte-Suzanne,RE,82.58,clear sky,-20.9061,55.6089,
2217,Barra Patuca,HN,76.93,few clouds,15.8,-84.2833,
2229,Senador Pompeu,BR,80.73,broken clouds,-5.5881,-39.3717,
2232,Bowen,AU,84.45,clear sky,-20.0167,148.2333,
2241,Passo De Camaragibe,BR,78.35,scattered clouds,-9.2368,-35.4901,
2245,Caucaia,BR,84.07,scattered clouds,-3.7361,-38.6531,
2248,Guarapari,BR,75.09,light rain,-20.6667,-40.4975,
2249,Nova Russas,BR,82.02,broken clouds,-4.7067,-40.5631,
2250,Umiray,PH,79.03,scattered clouds,15.2206,121.4111,
2257,Manado,ID,86.77,scattered clouds,1.487,124.8455,
2259,Oriximina,BR,76.14,overcast clouds,-1.7656,-55.8661,
2264,Yeppoon,AU,83.98,broken clouds,-23.1333,150.7333,
2283,Todos Santos,MX,76.01,overcast clouds,23.45,-110.2167,
2284,Madang,PG,86.61,overcast clouds,-5.2246,145.7966,
2287,Krabi,TH,80.8,few clouds,8.0726,98.9105,
2292,Sampit,ID,84.4,overcast clouds,-2.5333,112.95,
2301,Coxim,BR,75.2,broken clouds,-18.5067,-54.76,
2302,Sidrolandia,BR,77.79,clear sky,-20.9319,-54.9614,
2309,Iracoubo,GF,76.41,light rain,5.4802,-53.2011,
2320,Candido Mendes,BR,76.5,scattered clouds,-1.4467,-45.7167,
2334,Angoche,MZ,75.45,broken clouds,-16.2325,39.9086,
2335,Rantauprapat,ID,85.6,scattered clouds,2.1,99.8333,
2350,Panique,PH,79.95,broken clouds,12.4797,122.0153,
2352,Barabai,ID,83.64,overcast clouds,-2.5833,115.3833,
2355,Penaflor,CL,79.07,clear sky,-33.6167,-70.9167,
2364,Gawler,AU,84.61,overcast clouds,-34.6,138.7333,
2368,Balabac,PH,83.86,overcast clouds,7.9868,117.0645,
2369,Puerto Madero,MX,77.2,clear sky,14.7208,-92.4215,
2370,Tema,GH,81.01,clear sky,5.667,-0.0166,
2375,Carmen,MX,78.84,clear sky,18.6333,-91.8333,
2379,Bachaquero,VE,79.56,few clouds,9.9694,-71.1494,
2380,Manaus,BR,79.29,clear sky,-3.1019,-60.025,
2394,Boyolangu,ID,76.55,overcast clouds,-8.1181,111.8935,
2400,Pundaguitan,PH,82.99,overcast clouds,6.3711,126.1689,
2405,Marovoay,MG,77.14,clear sky,-16.1,46.6333,
2410,Murud,IN,76.51,clear sky,18.3258,72.965,
2423,Masuguru,TZ,75.2,broken clouds,-11.3667,38.4167,
2428,Hatillo,PR,79.09,few clouds,18.4863,-66.8254,
2437,Conde,BR,78.26,few clouds,-7.2597,-34.9075,
2439,Jatiroto,ID,77.45,light rain,-7.8833,111.1167,
2442,Navirai,BR,75.76,scattered clouds,-23.065,-54.1906,
2444,Srandakan,ID,80.76,light rain,-7.9386,110.2506,
2448,Riohacha,CO,78.71,scattered clouds,11.5444,-72.9072,
2453,Gigmoto,PH,80.33,overcast clouds,13.7796,124.39,
2456,Guaruja,BR,79.16,light rain,-23.9931,-46.2564,
2457,Cancun,MX,78.73,broken clouds,21.1743,-86.8466,
2462,Seddon,AU,83.88,clear sky,-37.8068,144.8916,
2465,Lamu,KE,80.82,broken clouds,-2.2717,40.902,
2466,Acajutla,SV,80.65,scattered clouds,13.5928,-89.8275,
2471,Pointe Michel,DM,80.2,overcast clouds,15.25,-61.3833,
2482,Rockhampton,AU,84.09,scattered clouds,-23.3833,150.5,
2483,Ranau,MY,79.45,overcast clouds,5.9538,116.6641,
2487,Vaitape,PF,80.53,light rain,-16.5167,-151.75,
2491,Les Cayes,HT,75.74,broken clouds,18.2,-73.75,
2505,Areia Branca,BR,79.23,clear sky,-4.9561,-37.1369,
2519,Beitbridge,ZW,76.17,overcast clouds,-22.2167,30.0,
2521,Suba,PH,81.52,overcast clouds,10.8438,121.0102,
2528,Limbang,MY,84.51,overcast clouds,4.75,115.0,
2529,Benjamin Constant,BR,77.13,overcast clouds,-4.3831,-70.0311,
2535,Paredon,MX,78.94,clear sky,16.0333,-93.8667,
2536,Finschhafen,PG,85.8,overcast clouds,-6.6024,147.8681,
2537,Catia La Mar,VE,79.0,scattered clouds,10.6038,-67.0303,
2553,Pakala,IN,77.41,clear sky,13.4667,79.1167,
2556,Eydhafushi,MV,82.76,few clouds,5.1033,73.0708,
