City_ID,City,Lat,Lng,Feels Like,Min Temp,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
1888,Wenling,28.3669,121.36,43.18,46.9,46.9,82,4,7.61,CN,clear sky,2021-12-05 20:56:33
1889,Samdrup Jongkhar,26.9167,91.6167,57.63,58.64,58.64,73,79,3.58,BT,broken clouds,2021-12-05 20:56:34
1890,Maseru,-29.3167,27.4833,55.99,56.37,56.37,91,100,5.39,LS,overcast clouds,2021-12-05 20:57:34
1891,Begun,24.9833,75.0,64.62,65.53,65.53,60,59,3.62,IN,broken clouds,2021-12-05 20:57:34
1892,Panalingaan,8.7842,117.4231,78.26,77.09,77.09,80,8,5.19,PH,clear sky,2021-12-05 20:57:35
1893,Gibraleon,37.3763,-6.969,51.66,54.01,54.01,54,0,13.56,ES,clear sky,2021-12-05 20:57:35
1894,Kovdor,67.5662,30.4758,-15.83,-3.78,-3.78,98,74,5.59,RU,broken clouds,2021-12-05 20:57:35
1895,Algeciras,36.1333,-5.4505,55.53,56.86,58.77,70,1,11.18,ES,clear sky,2021-12-05 20:57:36
1896,Rybachiy,48.7073,44.7449,25.52,33.57,34.74,92,100,10.4,RU,overcast clouds,2021-12-05 20:57:36
1897,Morgan City,29.6994,-91.2068,78.66,77.0,80.01,64,29,9.1,US,scattered clouds,2021-12-05 20:53:24
1898,Matagami,49.7502,-77.6328,-2.49,8.71,8.71,78,90,6.91,CA,light snow,2021-12-05 20:57:36
1899,Dhrangadhra,22.9833,71.4667,71.83,72.19,72.19,58,0,8.52,IN,clear sky,2021-12-05 20:57:37
1900,Winneba,5.3511,-0.6231,88.12,81.36,81.36,84,96,9.91,GH,overcast clouds,2021-12-05 20:57:37
1901,Champua,22.0833,85.6667,65.28,64.53,64.53,98,100,7.29,IN,overcast clouds,2021-12-05 20:57:38
1902,Denpasar,-8.65,115.2167,88.83,81.72,82.06,83,75,17.27,ID,heavy intensity rain,2021-12-05 20:55:10
1903,Makokou,0.5738,12.8642,73.45,72.09,72.09,95,92,2.01,GA,light rain,2021-12-05 20:57:38
1904,Iiyama,36.85,138.3667,37.85,35.76,41.14,85,8,4.97,JP,clear sky,2021-12-05 20:57:38
1905,Batagay,67.6333,134.6333,-18.31,-18.31,-18.31,99,100,0.76,RU,overcast clouds,2021-12-05 20:57:39
1906,Gaoua,10.2992,-3.2508,78.94,80.92,80.92,15,0,3.51,BF,clear sky,2021-12-05 20:57:39
1907,Boke,10.9409,-14.2967,78.12,76.96,76.96,80,98,3.47,GN,overcast clouds,2021-12-05 20:57:39
1908,Saint Peters,38.8003,-90.6265,60.39,58.01,63.55,70,75,1.99,US,broken clouds,2021-12-05 20:57:40
1909,Halifax,44.6453,-63.5724,27.55,29.08,32.68,71,63,4.0,CA,broken clouds,2021-12-05 20:53:39
1910,Taywarah,33.35,64.4167,24.17,24.17,24.17,64,0,0.96,AF,clear sky,2021-12-05 20:57:40
1911,Murray Bridge,-35.1167,139.2667,58.69,58.46,65.7,64,75,2.59,AU,broken clouds,2021-12-05 20:57:40
1912,Awbari,26.5921,12.7805,48.49,52.38,52.38,25,2,10.04,LY,clear sky,2021-12-05 20:57:41
1913,Kirando,-7.4167,30.6,76.1,75.69,75.69,67,58,3.44,TZ,broken clouds,2021-12-05 20:57:41
1914,Ulyanovka,59.6394,30.7647,-10.98,-0.62,-0.09,98,10,4.83,RU,clear sky,2021-12-05 20:57:42
1915,Lodja,-3.4833,23.4333,71.1,69.85,69.85,97,100,0.87,CD,overcast clouds,2021-12-05 20:57:42
1916,Guiglo,6.5456,-7.4966,83.35,80.6,80.6,66,90,3.94,CI,overcast clouds,2021-12-05 20:57:42
1917,Pedernales,18.0384,-71.744,88.3,84.13,84.13,62,6,1.25,DO,clear sky,2021-12-05 20:57:42
1918,State College,40.7934,-77.86,42.94,42.78,45.81,44,99,3.0,US,overcast clouds,2021-12-05 20:56:17
1919,Herat,34.5,62.0,39.79,44.17,44.17,44,0,7.72,AF,clear sky,2021-12-05 20:57:43
1920,Saint Paul,44.9444,-93.0933,37.47,33.55,40.77,73,90,1.01,US,overcast clouds,2021-12-05 20:57:43
1921,Thung Song,8.1645,99.6804,74.8,73.44,73.44,92,96,3.31,TH,overcast clouds,2021-12-05 20:57:44
1922,Patacamaya,-17.2333,-67.9167,49.91,51.87,51.87,67,100,4.09,BO,overcast clouds,2021-12-05 20:57:44
1923,Tubuala,9.5167,-79.0333,69.6,69.01,87.91,85,83,9.75,PA,broken clouds,2021-12-05 20:57:44
1924,Tambovka,50.0969,128.0489,-3.33,2.91,3.31,100,37,3.09,RU,scattered clouds,2021-12-05 20:57:45
1925,Tres Palos,18.1833,-101.6167,87.75,87.48,87.48,42,81,3.89,MX,broken clouds,2021-12-05 20:57:45
1926,Juba,4.8517,31.5825,84.22,85.39,85.39,37,97,2.37,SS,overcast clouds,2021-12-05 20:55:10
1927,Kargopol,61.5071,38.9456,0.48,8.8,8.8,96,100,4.52,RU,overcast clouds,2021-12-05 20:57:45
1928,Lerwick,60.1545,-1.1494,38.26,41.0,41.0,62,61,4.23,GB,broken clouds,2021-12-05 20:57:46
1929,Macara,-4.3833,-79.95,83.89,83.16,83.16,49,100,5.26,EC,overcast clouds,2021-12-05 20:57:46
1930,Weatherford,32.7593,-97.7972,75.33,73.18,76.66,66,100,1.01,US,overcast clouds,2021-12-05 20:57:00
1931,Novoagansk,61.9449,76.6625,-12.55,0.05,0.05,96,100,8.34,RU,overcast clouds,2021-12-05 20:57:46
1932,Helsinki,60.1695,24.9355,-11.18,-0.02,4.21,81,20,8.01,FI,few clouds,2021-12-05 20:56:18
1933,Yongzhou,26.4559,111.5988,49.93,49.93,49.93,63,0,0.76,CN,clear sky,2021-12-05 20:57:47
1934,Kalavad,22.2167,70.3833,76.32,76.57,76.57,51,0,8.9,IN,clear sky,2021-12-05 20:57:47
1935,Manokwari,-0.8667,134.0833,79.75,78.4,78.4,81,100,4.63,ID,overcast clouds,2021-12-05 20:57:47
1936,Aras,42.5617,-2.356,31.89,37.2,39.72,90,75,12.66,ES,broken clouds,2021-12-05 20:57:48
1937,Nacogdoches,31.6002,-94.6335,74.35,71.96,75.56,73,100,9.84,US,overcast clouds,2021-12-05 20:57:48
1938,Ushtobe,45.2514,77.9838,33.3,37.58,37.58,66,100,5.41,KZ,overcast clouds,2021-12-05 20:58:49
1939,Zorgo,12.2489,-0.6158,79.25,81.5,81.5,12,1,8.52,BF,clear sky,2021-12-05 20:58:49
1940,Jinchang,38.4953,102.1739,22.41,29.03,29.03,41,52,6.35,CN,broken clouds,2021-12-05 20:58:49
1941,Nienburg,52.6333,9.2167,33.01,34.21,40.32,97,100,6.49,DE,overcast clouds,2021-12-05 20:58:50
1942,Mahon,39.8885,4.2658,39.24,43.36,43.36,81,20,6.91,ES,few clouds,2021-12-05 20:58:50
1943,Kandiari,26.9156,68.5216,63.34,65.84,65.84,26,0,2.98,PK,clear sky,2021-12-05 20:58:50
1944,Jacobina,-11.1806,-40.5183,72.68,71.67,71.67,88,33,3.78,BR,scattered clouds,2021-12-05 20:58:31
1945,Payakumbuh,-0.2202,100.6308,69.58,68.52,68.52,96,96,2.39,ID,overcast clouds,2021-12-05 20:58:51
1946,Baglung,28.2719,83.5898,52.9,54.5,54.5,69,0,5.82,NP,clear sky,2021-12-05 20:58:51
1947,Jeremie,18.65,-74.1167,86.58,81.73,81.73,73,100,3.15,HT,overcast clouds,2021-12-05 20:58:51
1948,Mae Tha,18.4646,99.1403,60.91,57.79,64.62,46,49,1.03,TH,scattered clouds,2021-12-05 20:58:52
1949,Rivera,-30.9053,-55.5508,79.39,79.39,79.39,52,65,10.67,UY,broken clouds,2021-12-05 20:58:52
1950,Bima,-8.4667,118.7167,77.7,75.99,75.99,94,99,3.29,ID,light rain,2021-12-05 20:58:52
1951,Karatau,43.1667,70.4667,34.61,37.67,37.67,81,88,4.03,KZ,overcast clouds,2021-12-05 20:58:53
1952,Kathu,7.9178,98.3332,73.72,73.22,73.22,74,100,14.41,TH,overcast clouds,2021-12-05 20:58:53
1953,Kirensk,57.7853,108.1119,8.56,19.42,19.42,95,100,9.33,RU,light snow,2021-12-05 20:58:53
1954,Manacapuru,-3.2997,-60.6206,94.5,84.78,84.78,76,84,5.48,BR,broken clouds,2021-12-05 20:58:54
1955,Masuguru,-11.3667,38.4167,76.59,75.43,75.43,83,100,6.6,TZ,overcast clouds,2021-12-05 20:58:54
1956,Malinovskiy,61.1953,62.8397,-1.82,-1.82,-1.82,96,100,2.46,RU,light snow,2021-12-05 20:58:54
1957,Kiknur,57.3034,47.2011,-1.34,7.32,7.32,80,22,4.59,RU,few clouds,2021-12-05 20:58:55
1958,Bure,10.7,37.0667,55.92,58.24,58.24,46,3,5.99,ET,clear sky,2021-12-05 20:58:55
1959,Lieksa,63.3167,30.0167,0.73,10.85,10.85,95,33,6.29,FI,scattered clouds,2021-12-05 20:58:55
1960,Beirut,33.8889,35.4944,59.38,54.86,61.54,67,2,5.75,LB,clear sky,2021-12-05 20:58:56
1961,Fomboni,-12.28,43.7425,88.09,82.13,82.13,76,3,9.98,KM,clear sky,2021-12-05 20:58:56
1962,Mutsu,41.2894,141.2169,30.0,36.0,36.0,78,79,7.52,JP,broken clouds,2021-12-05 20:58:56
1963,Coromandel,-18.4733,-47.2003,73.58,73.13,73.13,73,93,6.49,BR,overcast clouds,2021-12-05 20:58:56
1964,Santa Rosalia,27.3167,-112.2833,74.32,75.6,75.6,31,0,12.33,MX,clear sky,2021-12-05 20:58:57
1965,Sao Domingos Do Maranhao,-5.5758,-44.3853,79.97,78.64,78.64,80,86,0.69,BR,overcast clouds,2021-12-05 20:58:57
1966,Nahrin,36.0649,69.1334,40.51,40.51,40.51,78,8,1.81,AF,clear sky,2021-12-05 20:58:58
1967,Navoi,40.0844,65.3792,27.93,35.08,35.08,100,1,9.22,UZ,mist,2021-12-05 20:58:58
1968,Gediz,39.0417,29.41,45.0,47.8,47.8,89,45,6.11,TR,scattered clouds,2021-12-05 20:58:59
1969,Shirokiy,49.758,129.523,-11.85,-0.09,-0.09,98,71,5.88,RU,broken clouds,2021-12-05 20:58:59
1970,Lake City,30.1897,-82.6393,72.77,70.93,76.62,53,1,0.0,US,clear sky,2021-12-05 20:58:59
1971,Vryburg,-26.9566,24.7284,62.56,62.74,62.74,82,79,8.21,ZA,broken clouds,2021-12-05 20:55:01
1972,Venado Tuerto,-33.7456,-61.9688,75.06,75.76,77.79,43,56,4.76,AR,broken clouds,2021-12-05 20:59:00
1973,Challapata,-18.9,-66.7667,51.62,53.42,53.42,67,99,8.9,BO,overcast clouds,2021-12-05 20:59:00
1974,Hudson,40.7168,-74.0663,43.47,43.99,48.4,44,1,5.99,US,clear sky,2021-12-05 20:59:00
1975,Khrebtovaya,56.7032,104.2494,11.88,22.24,22.24,95,100,9.62,RU,snow,2021-12-05 20:59:01
1976,Okakarara,-20.5833,17.4333,67.32,70.09,70.09,11,0,9.22,NA,clear sky,2021-12-05 20:59:01
1977,Bato,13.3528,123.3677,71.82,70.68,70.68,93,46,3.53,PH,scattered clouds,2021-12-05 20:59:01
1978,Hosakote,14.2769,77.1699,72.75,72.3,72.3,75,12,3.11,IN,few clouds,2021-12-05 20:59:02
1979,Port Angeles,48.1181,-123.4307,36.41,36.43,44.1,79,1,5.75,US,clear sky,2021-12-05 20:54:58
1980,Briancon,44.9,6.65,20.35,19.85,24.76,97,64,3.44,FR,broken clouds,2021-12-05 20:59:02
1981,Eshowe,-28.8865,31.4699,69.12,68.9,68.9,77,84,6.82,ZA,broken clouds,2021-12-05 20:59:03
1982,Cardonal,20.6,-99.1333,70.47,72.14,72.14,30,12,5.64,MX,few clouds,2021-12-05 20:59:03
1983,San Remo,43.8182,7.7612,42.26,32.65,50.31,28,42,7.11,IT,scattered clouds,2021-12-05 20:59:03
1984,Hohhot,40.8106,111.6522,14.5,25.09,25.09,42,0,11.18,CN,clear sky,2021-12-05 20:59:55
1985,Ampanihy,-24.7,44.75,75.6,75.27,75.27,66,0,3.98,MG,clear sky,2021-12-05 21:00:04
1986,Lichtenburg,-26.152,26.1597,62.33,62.4,62.4,85,100,6.8,ZA,overcast clouds,2021-12-05 21:00:06
1987,San Fernando,15.0286,120.6898,72.91,72.14,72.14,82,80,5.64,PH,broken clouds,2021-12-05 21:00:06
1988,Lashio,22.9333,97.75,55.78,56.05,56.05,94,11,1.21,MM,few clouds,2021-12-05 21:00:07
1989,Susanville,40.4163,-120.653,47.17,38.12,58.8,35,1,3.44,US,clear sky,2021-12-05 20:58:43
1990,Nizhnedevitsk,51.5419,38.3657,14.45,21.25,21.25,66,100,5.01,RU,overcast clouds,2021-12-05 21:00:08
1991,Aneho,6.2333,1.6,90.3,82.38,82.38,82,54,12.8,TG,broken clouds,2021-12-05 21:00:09
1992,Salair,54.2312,85.7972,15.26,24.37,24.37,94,100,8.41,RU,overcast clouds,2021-12-05 21:00:10
1993,Ngaoundere,7.3167,13.5833,70.09,71.58,71.58,35,43,2.84,CM,scattered clouds,2021-12-05 21:00:10
1994,Bage,-31.3314,-54.1069,71.56,71.82,71.82,61,70,10.87,BR,broken clouds,2021-12-05 21:00:11
1995,Jibuti,11.5,42.5,70.07,70.03,70.03,71,0,13.0,DJ,clear sky,2021-12-05 21:00:11
1996,Pindwara,24.8,73.0667,65.55,66.56,66.56,56,37,2.89,IN,scattered clouds,2021-12-05 21:00:12
1997,Aguachica,8.3084,-73.6166,94.14,87.12,87.12,62,98,1.59,CO,overcast clouds,2021-12-05 21:00:13
1998,Karasburg,-28.0167,18.75,56.53,57.85,57.85,68,0,15.28,NA,clear sky,2021-12-05 21:00:13
1999,Novo Aripuana,-5.1206,-60.3797,86.63,80.42,80.42,89,65,3.04,BR,broken clouds,2021-12-05 21:00:13
2000,New Amsterdam,6.25,-57.5167,75.79,74.12,74.12,97,100,4.92,GY,overcast clouds,2021-12-05 21:00:14
2001,Nurota,40.5614,65.6886,28.99,33.89,33.89,79,3,5.35,UZ,clear sky,2021-12-05 21:00:14
2002,Mae Ramat,16.984,98.5166,59.86,59.9,59.9,91,68,1.79,TH,broken clouds,2021-12-05 21:00:15
2003,Wilmington,34.2257,-77.9447,65.32,62.89,68.95,80,96,1.99,US,overcast clouds,2021-12-05 21:00:15
2004,Burla,21.5,83.8667,68.95,68.2,68.2,90,99,4.38,IN,overcast clouds,2021-12-05 21:00:16
2005,Jiutai,44.1525,125.8328,19.36,28.11,28.11,89,100,9.19,CN,overcast clouds,2021-12-05 21:00:16
2006,Coolum Beach,-26.5333,153.1,73.08,70.11,73.35,85,65,8.88,AU,light rain,2021-12-05 21:00:16
2007,Villaviciosa,43.4813,-5.4357,51.51,51.17,53.4,94,100,7.27,ES,overcast clouds,2021-12-05 21:00:17
2008,Boulder City,35.9786,-114.8325,67.06,67.33,74.43,17,1,0.0,US,clear sky,2021-12-05 21:00:17
2009,Waitati,-45.75,170.5667,53.1,54.81,54.81,66,99,4.56,NZ,overcast clouds,2021-12-05 21:00:17
2010,Pishva,35.308,51.7267,45.61,46.54,47.41,41,55,3.15,IR,broken clouds,2021-12-05 21:00:18
2011,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,79.32,79.32,79.32,93,98,2.42,BR,overcast clouds,2021-12-05 21:00:18
2012,Port Shepstone,-30.7414,30.455,75.07,73.69,73.69,92,100,4.83,ZA,overcast clouds,2021-12-05 21:00:19
2013,Bratsk,56.1325,101.6142,11.71,23.34,23.49,76,100,12.73,RU,overcast clouds,2021-12-05 21:00:19
2014,Kalabo,-14.97,22.6814,70.61,70.09,70.09,81,100,4.38,ZM,light rain,2021-12-05 21:00:19
2015,Santo Tomas,14.1079,121.1414,72.91,70.57,73.65,87,46,5.91,PH,scattered clouds,2021-12-05 20:58:02
2016,Tahoua,14.8888,5.2692,72.61,74.73,74.73,15,2,10.85,NE,clear sky,2021-12-05 20:59:19
2017,Bauchi,10.5,10.0,72.95,74.53,74.53,27,74,5.66,NG,broken clouds,2021-12-05 21:00:20
2018,Prado,-17.3411,-39.2208,77.29,76.12,76.12,82,0,6.91,BR,clear sky,2021-12-05 20:58:38
2019,Wajid,3.8093,43.2471,79.79,79.79,79.79,40,62,6.31,SO,broken clouds,2021-12-05 21:00:21
2020,Kawalu,-7.3817,108.2082,74.88,73.51,73.51,92,100,1.68,ID,overcast clouds,2021-12-05 21:00:21
2021,Nalut,30.3333,10.85,44.47,48.47,48.47,33,0,9.06,LY,clear sky,2021-12-05 21:00:21
2022,Benguela,-12.5763,13.4055,78.55,77.27,77.27,82,45,2.28,AO,scattered clouds,2021-12-05 21:00:22
2023,Chahuites,16.2833,-94.1833,95.41,91.94,91.94,44,1,8.52,MX,clear sky,2021-12-05 21:00:22
2024,Codo,-4.4553,-43.8856,84.61,80.47,80.47,76,62,2.15,BR,broken clouds,2021-12-05 21:00:22
2025,Mersing,2.4312,103.8405,78.06,76.6,76.6,87,100,8.93,MY,light rain,2021-12-05 21:00:23
2026,Aleksandrovskoye,44.7142,43.0008,33.94,33.94,33.94,65,10,2.48,RU,clear sky,2021-12-05 21:00:23
2027,Rudnogorsk,57.2639,103.7519,12.87,20.64,20.64,96,100,5.84,RU,light snow,2021-12-05 21:00:24
2028,Hlobyne,49.3878,33.2596,25.41,31.91,31.91,74,100,6.96,UA,light snow,2021-12-05 21:00:24
2029,Cairns,-16.9167,145.7667,79.7,78.12,81.95,79,2,9.22,AU,clear sky,2021-12-05 21:00:24
2030,Matay,28.419,30.7792,57.24,58.75,58.75,62,47,3.06,EG,scattered clouds,2021-12-05 21:00:25
2031,Abdulino,53.7,53.6667,25.23,25.23,25.23,96,100,2.77,RU,overcast clouds,2021-12-05 21:01:25
2032,Syamzha,60.0158,41.0614,-12.84,-12.84,-12.84,100,91,1.77,RU,overcast clouds,2021-12-05 21:01:26
2033,Galle,6.0367,80.217,78.89,77.36,77.36,87,70,4.63,LK,light rain,2021-12-05 21:01:26
2034,Jhelum,32.9331,73.7264,55.47,56.5,56.5,77,1,3.13,PK,clear sky,2021-12-05 21:01:26
2035,Fengcheng,40.4536,124.0717,29.26,29.26,29.26,91,90,2.51,CN,overcast clouds,2021-12-05 21:01:27
2036,San Rafael Del Sur,11.8485,-86.4384,90.43,87.84,87.84,49,9,14.74,NI,clear sky,2021-12-05 21:01:27
2037,Letlhakane,-21.4167,25.5833,74.73,74.91,74.91,56,99,8.61,BW,overcast clouds,2021-12-05 21:01:27
2038,Ust-Ordynskiy,52.805,104.7508,14.79,21.04,21.04,94,96,4.5,RU,overcast clouds,2021-12-05 21:01:28
2039,El Carmen,8.5106,-73.4478,82.42,80.6,80.6,59,88,2.89,CO,overcast clouds,2021-12-05 21:01:28
2040,West Wendover,40.7391,-114.0733,52.16,55.71,55.71,25,84,7.96,US,broken clouds,2021-12-05 21:01:28
2041,Ndola,-12.9587,28.6366,71.67,72.68,72.68,43,55,5.35,ZM,broken clouds,2021-12-05 21:01:29
2042,Los Anastacios,8.5333,-82.4167,99.54,86.94,86.94,76,28,6.46,PA,scattered clouds,2021-12-05 21:01:29
2043,Collie,-33.3667,116.15,55.36,55.98,55.98,87,22,10.76,AU,few clouds,2021-12-05 21:01:29
2044,Bethalto,38.9092,-90.0407,58.73,56.55,63.34,86,90,5.99,US,overcast clouds,2021-12-05 21:01:30
2045,Pinar Del Rio,22.4175,-83.6981,82.98,82.33,82.33,49,12,6.58,CU,few clouds,2021-12-05 21:01:30
2046,Carmelo,-33.9892,-58.2856,72.82,71.55,76.19,63,14,13.0,UY,few clouds,2021-12-05 20:58:11
2047,Male,4.1748,73.5089,86.92,82.02,82.02,72,15,12.12,MV,few clouds,2021-12-05 21:01:31
2048,Sveti Nikole,41.8696,21.9527,34.7,40.05,40.05,86,94,7.9,MK,overcast clouds,2021-12-05 21:01:31
2049,Rockhampton,-23.3833,150.5,75.97,75.09,75.09,78,90,10.36,AU,overcast clouds,2021-12-05 21:00:06
2050,Aksehir,38.3575,31.4164,43.83,46.58,46.58,72,4,5.61,TR,clear sky,2021-12-05 21:01:31
2051,Killybegs,54.6333,-8.45,34.74,42.53,42.53,78,100,16.24,IE,light rain,2021-12-05 21:01:32
2052,Domoni,-12.2569,44.5319,79.12,79.12,79.12,86,6,6.67,KM,clear sky,2021-12-05 21:01:32
2053,Xiongzhou,25.1167,114.3,45.52,45.52,45.52,65,0,1.03,CN,clear sky,2021-12-05 21:01:32
2054,Taree,-31.9,152.4667,62.83,62.35,63.57,80,100,0.69,AU,overcast clouds,2021-12-05 21:01:33
2055,Sussex,41.1834,-74.6663,40.35,39.97,45.95,47,1,4.61,US,clear sky,2021-12-05 21:01:33
2056,Namwala,-15.7504,26.4384,80.19,81.99,81.99,26,95,4.07,ZM,overcast clouds,2021-12-05 21:01:33
2057,Altyn-Topkan,40.6528,69.5998,23.43,27.07,27.07,69,83,3.2,TJ,broken clouds,2021-12-05 21:01:34
2058,Aleksandrov Gay,50.147,48.5704,26.89,35.15,35.15,96,100,11.65,RU,light rain,2021-12-05 21:01:34
2059,Nieuw Nickerie,5.95,-56.9833,78.58,76.91,76.91,91,100,12.28,SR,overcast clouds,2021-12-05 21:01:34
2060,Bow Island,49.8668,-111.3684,-9.69,2.62,3.47,77,88,8.46,CA,overcast clouds,2021-12-05 21:01:35
2061,Darnetal,49.4453,1.1514,42.62,41.18,44.28,89,75,1.01,FR,broken clouds,2021-12-05 21:01:35
2062,Astoria,46.1879,-123.8313,40.8,39.85,46.85,95,41,5.01,US,scattered clouds,2021-12-05 20:59:21
2063,Longonjo,-12.9067,15.2533,65.41,65.16,65.16,86,100,1.72,AO,overcast clouds,2021-12-05 21:01:35
2064,Praya,14.9215,-23.5087,74.7,73.94,73.94,78,0,19.57,CV,clear sky,2021-12-05 21:01:36
2065,Ndungu,-4.3667,38.05,72.28,71.19,71.19,91,100,3.89,TZ,overcast clouds,2021-12-05 21:01:36
2066,Bonita Springs,26.3398,-81.7787,79.27,76.98,80.67,69,96,5.32,US,overcast clouds,2021-12-05 21:01:36
2067,Wageningen,51.9667,5.6667,34.95,37.26,41.11,97,90,5.75,NL,mist,2021-12-05 21:01:37
2068,Saint Johnsbury,44.4192,-72.0151,28.96,23.77,32.74,74,1,0.0,US,clear sky,2021-12-05 21:01:37
2069,Velsk,61.0701,42.0983,-0.27,-0.27,-0.27,99,98,1.57,RU,overcast clouds,2021-12-05 21:01:37
2070,Amapa,1.0,-52.0,76.41,74.68,74.68,97,91,2.75,BR,overcast clouds,2021-12-05 21:01:38
2071,Barghat,22.0333,79.7167,59.52,60.78,60.78,63,0,5.46,IN,clear sky,2021-12-05 21:01:38
2072,Kumbo,6.2,10.6667,63.95,65.1,65.1,56,100,4.88,CM,overcast clouds,2021-12-05 21:01:38
2073,Anori,-3.7728,-61.6442,88.92,82.62,82.62,75,90,2.04,BR,light rain,2021-12-05 21:01:39
2074,Sibiti,-3.6819,13.3499,71.22,69.93,69.93,98,100,3.18,CG,moderate rain,2021-12-05 21:01:39
2075,Zhangjiakou,40.81,114.8794,18.07,25.79,25.79,55,2,6.93,CN,clear sky,2021-12-05 21:00:22
2076,Cavalcante,-13.7975,-47.4583,74.57,73.56,73.56,84,100,2.42,BR,heavy intensity rain,2021-12-05 21:01:40
2077,Mayor Pablo Lagerenza,-19.9309,-60.7718,75.96,74.79,74.79,85,100,6.17,PY,overcast clouds,2021-12-05 21:01:40
2078,Wielun,51.221,18.5696,25.54,30.88,31.21,99,100,5.26,PL,overcast clouds,2021-12-05 21:01:40
2079,Biedenkopf,50.9167,8.5333,33.22,30.67,34.92,98,100,1.68,DE,overcast clouds,2021-12-05 21:02:41
2080,Shamkhal,43.0596,47.3373,31.82,35.58,35.58,66,100,4.41,RU,overcast clouds,2021-12-05 21:02:41
2081,Khoy,38.5504,44.9535,40.73,42.4,42.4,46,100,3.33,IR,overcast clouds,2021-12-05 21:02:41
2082,Kavali,14.9167,79.9833,76.3,75.56,75.56,74,6,2.35,IN,clear sky,2021-12-05 21:02:42
2083,Wabana,47.6332,-52.9481,23.63,31.68,34.07,70,33,12.12,CA,scattered clouds,2021-12-05 21:02:42
2084,Kovylkino,54.0388,43.9139,27.59,27.59,27.59,84,15,2.91,RU,few clouds,2021-12-05 21:02:42
2085,Zlobin,45.2924,14.6541,25.75,26.42,36.7,70,75,17.27,HR,broken clouds,2021-12-05 21:02:43
2086,Izumo,35.3667,132.7667,38.23,41.59,41.59,81,8,5.17,JP,clear sky,2021-12-05 21:02:43
2087,Waiuku,-37.25,174.75,71.98,69.46,73.69,87,45,9.31,NZ,scattered clouds,2021-12-05 21:02:44
2088,Athabasca,54.7169,-113.2854,-6.23,6.37,6.37,60,68,11.43,CA,broken clouds,2021-12-05 21:00:38
2089,Darasun,51.6667,114.0,9.05,15.62,16.34,87,12,4.07,RU,few clouds,2021-12-05 21:02:44
2090,Bemidji,47.4736,-94.8803,16.21,24.26,27.18,93,90,10.36,US,snow,2021-12-05 21:02:44
2091,Port Arthur,38.8,121.2667,42.51,44.82,47.91,88,100,13.0,CN,light rain,2021-12-05 21:02:45
2092,Sinegorye,62.0788,150.477,-43.58,-30.98,-30.98,82,4,3.85,RU,clear sky,2021-12-05 21:02:45
2093,Harindanga,22.0383,88.3214,73.0,71.58,71.58,97,100,11.74,IN,overcast clouds,2021-12-05 21:02:45
2094,Wairoa,-39.0333,177.3667,77.68,71.6,77.56,57,97,1.99,NZ,overcast clouds,2021-12-05 21:02:46
2095,Dalianwan,39.0286,121.695,39.81,44.64,47.73,76,100,8.95,CN,overcast clouds,2021-12-05 21:02:46
2096,Syracuse,37.0881,15.2792,53.73,53.44,57.31,70,22,12.01,IT,few clouds,2021-12-05 21:02:46
2097,Nema,57.5067,50.5011,-5.57,4.17,4.17,84,64,4.97,RU,broken clouds,2021-12-05 21:02:47
2098,Bandar-E Lengeh,26.5579,54.8807,71.49,71.67,71.67,63,46,3.65,IR,scattered clouds,2021-12-05 21:02:47
2099,Magnolia,33.2671,-93.2393,75.22,74.26,76.68,72,100,10.04,US,overcast clouds,2021-12-05 21:02:23
2100,Zihuatanejo,17.6333,-101.55,89.78,84.94,84.94,62,12,5.75,MX,few clouds,2021-12-05 21:01:11
2101,Otradnoye,59.7775,30.8181,-10.59,-0.35,0.18,97,8,4.79,RU,clear sky,2021-12-05 21:02:48
2102,Valtierrilla,20.5333,-101.1333,74.43,74.41,76.21,19,40,7.07,MX,scattered clouds,2021-12-05 21:02:48
2103,Ivanovka,42.8878,75.085,35.37,37.83,37.83,69,64,3.47,KG,broken clouds,2021-12-05 21:02:48
2104,Uruzgan,32.8333,66.0,35.46,35.46,35.46,67,0,1.19,AF,clear sky,2021-12-05 21:02:49
2105,Xam Nua,20.4197,104.0439,47.5,47.5,47.5,81,99,1.52,LA,overcast clouds,2021-12-05 21:02:49
2106,Midland,31.9974,-102.0779,76.33,75.45,80.06,19,1,13.8,US,clear sky,2021-12-05 21:02:49
2107,Basco,20.4487,121.9702,74.75,74.19,74.19,73,64,19.8,PH,broken clouds,2021-12-05 21:02:50
2108,Beitbridge,-22.2167,30.0,80.82,80.13,80.13,49,85,9.31,ZW,overcast clouds,2021-12-05 21:02:50
2109,Cleveland,41.4995,-81.6954,43.34,42.67,45.61,51,90,3.0,US,overcast clouds,2021-12-05 20:58:09
2110,Pandan Niog,6.2282,120.5631,89.62,82.92,82.92,75,40,15.35,PH,scattered clouds,2021-12-05 21:02:50
2111,Lively,46.4334,-81.1498,12.45,20.37,22.01,79,100,8.32,CA,light snow,2021-12-05 21:02:51
2112,Rethimnon,35.3647,24.4714,57.24,56.32,61.2,72,4,9.57,GR,clear sky,2021-12-05 21:02:51
2113,Palana,59.1167,159.9667,7.03,19.63,19.63,87,100,31.14,RU,light snow,2021-12-05 21:02:51
